record_time,publish_time,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,wind
2026-09-13 01:10:10,2026-09-13 00:00:00,61,61,30,38.6,5.1,1.1,5.5,16,87,0.5
2026-09-13 03:23:31,2026-09-13 03:00:00,63,63,30,32.1,4.6,1.1,5.5,15,93,0.5
2026-09-13 06:17:43,2026-09-13 05:00:00,68,68,32,26.4,4.6,0.6,5.5,,,
2026-09-13 09:00:27,2026-09-13 05:00:00,68,68,32,26.4,4.6,0.6,5.5,,,
