record_time,publish_time,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,wind
2026-09-19 00:23:50,2026-09-19 00:00:00,74,74,40,39.8,6.9,1.1,5.5,20,82,0.5
2026-09-19 03:36:20,2026-09-19 03:00:00,76,76,38,34.6,5.5,1.1,5.5,20,82,0.5
2026-09-19 06:34:23,2026-09-19 06:00:00,70,70,32,33.3,5.1,1.6,5.5,19,88,1.5
2026-09-19 09:09:51,2026-09-19 08:00:00,68,68,31,26.9,4.6,1.6,5.5,21,77,0.5
