record_time,publish_time,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,wind
2026-09-15 03:21:21,2026-09-15 03:00:00,30,30,12,17.1,4.6,1.1,2.8,13,87,0.5
2026-09-15 07:07:26,2026-09-15 06:00:00,30,30,13,15.1,4.2,1.1,3.7,13,87,1.5
2026-09-15 09:28:00,2026-09-15 09:00:00,25,25,17,20.8,7.4,1.1,3.7,21,52,0.5
2026-09-15 15:44:21,2026-09-15 15:00:00,58,50,33,57.8,3.7,2.1,4.6,28,39,2.5
