record_time,publish_time,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,wind
2026-08-29 02:42:22,2026-08-29 02:00:00,55,55,21,14.7,3.7,1.1,4.6,19,100,0.5
2026-08-29 10:11:34,2026-08-29 09:00:00,61,61,22,13,3.7,1.1,4.6,21,94,0.5
2026-08-29 17:06:16,2026-08-29 16:00:00,43,34,15,43.1,4.6,1.1,5.5,31,48,1.5
