record_time,publish_time,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,wind
2026-08-28 04:30:18,2026-08-28 04:00:00,34,34,14,27.7,4.2,1.1,3.7,23,60,2.5
2026-08-28 13:24:21,2026-08-28 13:00:00,50,50,16,28.5,6.9,1.1,4.6,20,88,0.5
