record_time,publish_time,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,wind
2026-06-21 00:50:28,2026-06-21 00:00:00,25,13,7,24.8,5.1,0.6,2.8,18,63,2.5
2026-06-21 02:45:14,2026-06-21 02:00:00,24,13,6,24.4,4.2,0.6,2.8,16,72,2.5
2026-06-21 04:41:17,2026-06-21 04:00:00,20,13,6,20.4,4.6,0.6,2.8,13,87,0.5
2026-06-21 06:34:51,2026-06-21 06:00:00,16,13,6,16.3,4.6,0.6,2.8,16,77,0.5
2026-06-21 09:39:19,2026-06-21 09:00:00,23,13,9,22.8,6.9,0.6,2.8,25,41,1.5
