record_time,publish_time,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,wind
2026-06-12 00:20:24,2026-06-12 00:00:00,32,30,12,32.1,4.6,0.6,2.8,18,82,0.5
2026-06-12 03:44:52,2026-06-12 03:00:00,38,38,13,27.3,4.2,0.6,2.8,17,82,0.5
2026-06-12 06:15:59,2026-06-12 06:00:00,42,42,15,22,4.2,1.1,2.8,19,82,0.5
2026-06-12 09:39:15,2026-06-12 09:00:00,31,42,22,31.3,6.9,1.1,2.8,25,53,3.6
2026-06-12 14:55:28,2026-06-12 14:00:00,91,59,36,91,5.1,2.1,3.7,31,45,1.5
